loading_audit_schema_version,loading_audit_policy,case_name,recipe,description,intended_current_source,intended_wind_source,intended_wave_source,actual_current_reader,actual_wind_reader,actual_wave_reader,current_fallback_used,wind_fallback_used,wave_fallback_used,wave_forcing_present,wave_loading_status,validity_flag,status_flag,hard_fail,hard_fail_reason,invalidity_reason,output_path,map_file,ncs_score,segment_id,drifter_id,start_time_utc,end_time_utc,month_key
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948850_20180926T000000Z_20180929T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.8614520817671587,300234063948850_20180926T000000Z_20180929T000000Z,300234063948850,2018-09-26T00:00:00+00:00,2018-09-29T00:00:00+00:00,201809
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948910_20191212T000000Z_20191215T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.920545023253929,300234063948910_20191212T000000Z_20191215T000000Z,300234063948910,2019-12-12T00:00:00+00:00,2019-12-15T00:00:00+00:00,201912
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948910_20191212T000000Z_20191215T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.817384306759856,300234063948910_20191212T000000Z_20191215T000000Z,300234063948910,2019-12-12T00:00:00+00:00,2019-12-15T00:00:00+00:00,201912
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948910_20191212T000000Z_20191215T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.830274855410907,300234063948910_20191212T000000Z_20191215T000000Z,300234063948910,2019-12-12T00:00:00+00:00,2019-12-15T00:00:00+00:00,201912
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948910_20191212T000000Z_20191215T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.7254248325413792,300234063948910_20191212T000000Z_20191215T000000Z,300234063948910,2019-12-12T00:00:00+00:00,2019-12-15T00:00:00+00:00,201912
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948910_20191215T060000Z_20191218T060000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.23606797823796,300234063948910_20191215T060000Z_20191218T060000Z,300234063948910,2019-12-15T06:00:00+00:00,2019-12-18T06:00:00+00:00,201912
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948910_20191215T060000Z_20191218T060000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.159623467021005,300234063948910_20191215T060000Z_20191218T060000Z,300234063948910,2019-12-15T06:00:00+00:00,2019-12-18T06:00:00+00:00,201912
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948910_20191215T060000Z_20191218T060000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.956355676143169,300234063948910_20191215T060000Z_20191218T060000Z,300234063948910,2019-12-15T06:00:00+00:00,2019-12-18T06:00:00+00:00,201912
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948910_20191215T060000Z_20191218T060000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.874269905909337,300234063948910_20191215T060000Z_20191218T060000Z,300234063948910,2019-12-15T06:00:00+00:00,2019-12-18T06:00:00+00:00,201912
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948910_20191218T120000Z_20191221T120000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.511643873715942,300234063948910_20191218T120000Z_20191221T120000Z,300234063948910,2019-12-18T12:00:00+00:00,2019-12-21T12:00:00+00:00,201912
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948910_20191218T120000Z_20191221T120000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.394155409092075,300234063948910_20191218T120000Z_20191221T120000Z,300234063948910,2019-12-18T12:00:00+00:00,2019-12-21T12:00:00+00:00,201912
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948910_20191218T120000Z_20191221T120000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.641285211449346,300234063948910_20191218T120000Z_20191221T120000Z,300234063948910,2019-12-18T12:00:00+00:00,2019-12-21T12:00:00+00:00,201912
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063948910_20191218T120000Z_20191221T120000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.503024560885196,300234063948910_20191218T120000Z_20191221T120000Z,300234063948910,2019-12-18T12:00:00+00:00,2019-12-21T12:00:00+00:00,201912
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063992360_20170102T180000Z_20170105T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.932098649231174,300234063992360_20170102T180000Z_20170105T180000Z,300234063992360,2017-01-02T18:00:00+00:00,2017-01-05T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063992360_20170102T180000Z_20170105T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.858814449517566,300234063992360_20170102T180000Z_20170105T180000Z,300234063992360,2017-01-02T18:00:00+00:00,2017-01-05T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063992360_20170102T180000Z_20170105T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.3980439629179156,300234063992360_20170102T180000Z_20170105T180000Z,300234063992360,2017-01-02T18:00:00+00:00,2017-01-05T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063992360_20170102T180000Z_20170105T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.317735251013912,300234063992360_20170102T180000Z_20170105T180000Z,300234063992360,2017-01-02T18:00:00+00:00,2017-01-05T18:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063992360_20170106T000000Z_20170109T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.465306790870727,300234063992360_20170106T000000Z_20170109T000000Z,300234063992360,2017-01-06T00:00:00+00:00,2017-01-09T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063992360_20170106T000000Z_20170109T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.416411934119209,300234063992360_20170106T000000Z_20170109T000000Z,300234063992360,2017-01-06T00:00:00+00:00,2017-01-09T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063992360_20170106T000000Z_20170109T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.523510004527486,300234063992360_20170106T000000Z_20170109T000000Z,300234063992360,2017-01-06T00:00:00+00:00,2017-01-09T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234063992360_20170106T000000Z_20170109T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.472922236290363,300234063992360_20170106T000000Z_20170109T000000Z,300234063992360,2017-01-06T00:00:00+00:00,2017-01-09T00:00:00+00:00,201701
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234065662790_20180706T060000Z_20180709T060000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,7.6345518992273735,300234065662790_20180706T060000Z_20180709T060000Z,300234065662790,2018-07-06T06:00:00+00:00,2018-07-09T06:00:00+00:00,201807
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234065662790_20180706T060000Z_20180709T060000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,7.582058284997122,300234065662790_20180706T060000Z_20180709T060000Z,300234065662790,2018-07-06T06:00:00+00:00,2018-07-09T06:00:00+00:00,201807
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234065662790_20180706T060000Z_20180709T060000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,8.295739254986275,300234065662790_20180706T060000Z_20180709T060000Z,300234065662790,2018-07-06T06:00:00+00:00,2018-07-09T06:00:00+00:00,201807
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234065662790_20180706T060000Z_20180709T060000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,8.24255981067632,300234065662790_20180706T060000Z_20180709T060000Z,300234065662790,2018-07-06T06:00:00+00:00,2018-07-09T06:00:00+00:00,201807
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190920T060000Z_20190923T060000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.5175402512894305,300234066298520_20190920T060000Z_20190923T060000Z,300234066298520,2019-09-20T06:00:00+00:00,2019-09-23T06:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190920T060000Z_20190923T060000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.4403985222726,300234066298520_20190920T060000Z_20190923T060000Z,300234066298520,2019-09-20T06:00:00+00:00,2019-09-23T06:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190920T060000Z_20190923T060000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.512619340327449,300234066298520_20190920T060000Z_20190923T060000Z,300234066298520,2019-09-20T06:00:00+00:00,2019-09-23T06:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190920T060000Z_20190923T060000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,6.440101557859094,300234066298520_20190920T060000Z_20190923T060000Z,300234066298520,2019-09-20T06:00:00+00:00,2019-09-23T06:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190923T120000Z_20190926T120000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.004958412832667,300234066298520_20190923T120000Z_20190926T120000Z,300234066298520,2019-09-23T12:00:00+00:00,2019-09-26T12:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190923T120000Z_20190926T120000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.011859095406308,300234066298520_20190923T120000Z_20190926T120000Z,300234066298520,2019-09-23T12:00:00+00:00,2019-09-26T12:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190923T120000Z_20190926T120000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.120204040568843,300234066298520_20190923T120000Z_20190926T120000Z,300234066298520,2019-09-23T12:00:00+00:00,2019-09-26T12:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190923T120000Z_20190926T120000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.134289865667799,300234066298520_20190923T120000Z_20190926T120000Z,300234066298520,2019-09-23T12:00:00+00:00,2019-09-26T12:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190926T180000Z_20190929T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.226794133221446,300234066298520_20190926T180000Z_20190929T180000Z,300234066298520,2019-09-26T18:00:00+00:00,2019-09-29T18:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190926T180000Z_20190929T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.187666621847732,300234066298520_20190926T180000Z_20190929T180000Z,300234066298520,2019-09-26T18:00:00+00:00,2019-09-29T18:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190926T180000Z_20190929T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.100513166747931,300234066298520_20190926T180000Z_20190929T180000Z,300234066298520,2019-09-26T18:00:00+00:00,2019-09-29T18:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190926T180000Z_20190929T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.054505682209891,300234066298520_20190926T180000Z_20190929T180000Z,300234066298520,2019-09-26T18:00:00+00:00,2019-09-29T18:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190930T000000Z_20191003T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.9896141236861595,300234066298520_20190930T000000Z_20191003T000000Z,300234066298520,2019-09-30T00:00:00+00:00,2019-10-03T00:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190930T000000Z_20191003T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.041939170719199,300234066298520_20190930T000000Z_20191003T000000Z,300234066298520,2019-09-30T00:00:00+00:00,2019-10-03T00:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190930T000000Z_20191003T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.6317848018303907,300234066298520_20190930T000000Z_20191003T000000Z,300234066298520,2019-09-30T00:00:00+00:00,2019-10-03T00:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300234066298520_20190930T000000Z_20191003T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,3.6870464668098024,300234066298520_20190930T000000Z_20191003T000000Z,300234066298520,2019-09-30T00:00:00+00:00,2019-10-03T00:00:00+00:00,201909
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300534060352020_20210305T180000Z_20210308T180000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.863415191252837,300534060352020_20210305T180000Z_20210308T180000Z,300534060352020,2021-03-05T18:00:00+00:00,2021-03-08T18:00:00+00:00,202103
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300534060352020_20210305T180000Z_20210308T180000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.878238970227247,300534060352020_20210305T180000Z_20210308T180000Z,300534060352020,2021-03-05T18:00:00+00:00,2021-03-08T18:00:00+00:00,202103
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300534060352020_20210305T180000Z_20210308T180000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.768084415527036,300534060352020_20210305T180000Z_20210308T180000Z,300534060352020,2021-03-05T18:00:00+00:00,2021-03-08T18:00:00+00:00,202103
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300534060352020_20210305T180000Z_20210308T180000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,4.781492805254782,300534060352020_20210305T180000Z_20210308T180000Z,300534060352020,2021-03-05T18:00:00+00:00,2021-03-08T18:00:00+00:00,202103
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300534060352020_20210309T000000Z_20210312T000000Z,cmems_era5,CMEMS currents + ERA5 winds,CMEMS,ERA5,CMEMS,Reader<cmems_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.484606920911088,300534060352020_20210309T000000Z_20210312T000000Z,300534060352020,2021-03-09T00:00:00+00:00,2021-03-12T00:00:00+00:00,202103
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300534060352020_20210309T000000Z_20210312T000000Z,cmems_gfs,CMEMS currents + GFS winds,CMEMS,GFS,CMEMS,Reader<cmems_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.4731855132766745,300534060352020_20210309T000000Z_20210312T000000Z,300534060352020,2021-03-09T00:00:00+00:00,2021-03-12T00:00:00+00:00,202103
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300534060352020_20210309T000000Z_20210312T000000Z,hycom_era5,HYCOM currents + ERA5 winds,HYCOM,ERA5,CMEMS,Reader<hycom_curr.nc>,Reader<era5_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.9667604172021855,300534060352020_20210309T000000Z_20210312T000000Z,300534060352020,2021-03-09T00:00:00+00:00,2021-03-12T00:00:00+00:00,202103
phase1_loading_audit_v2,invalidate_recipe_on_required_forcing_or_simulation_failure_and_raise_if_no_valid_recipes_remain,300534060352020_20210309T000000Z_20210312T000000Z,hycom_gfs,HYCOM currents + GFS winds,HYCOM,GFS,CMEMS,Reader<hycom_curr.nc>,Reader<gfs_wind.nc>,Reader<cmems_wave.nc>,False,False,False,True,loaded,valid,valid,False,,,,,5.953740206267396,300534060352020_20210309T000000Z_20210312T000000Z,300534060352020,2021-03-09T00:00:00+00:00,2021-03-12T00:00:00+00:00,202103
